crime_id,crime_type,date_time,latitude,longitude,location,day_of_week,time_of_day,season,weather,past_crime_rate,police_stations_nearby,prediction_label,hour,dbscan_cluster
667,Robbery,2023-02-17 01:50:00,28.598383091353803,77.35163861386623,Industrial Zone,Friday,Night,Spring,Rainy,0.775246234732959,1,1,1,-1
668,Drug Offense,2023-02-13 01:20:00,28.564272549303823,77.41722912642805,Suburb B,Monday,Night,Summer,Cloudy,0.6536468216211466,3,0,1,-1
669,Robbery,2023-09-28 16:25:00,28.57462680962052,77.02810695272994,Park,Thursday,Afternoon,Summer,Rainy,0.7668012007627139,5,1,16,-1
670,Drug Offense,2024-08-27 08:02:00,28.614038067477537,77.37376031837326,Commercial Hub,Tuesday,Morning,Spring,Cloudy,0.5671484821975934,4,0,8,-1
671,Drug Offense,2023-01-27 09:22:00,28.5693494381179,77.42542637866104,Train Station,Friday,Morning,Spring,Cloudy,0.9663149828696798,3,1,9,-1
672,Homicide,2022-04-08 20:21:00,28.858706169850567,77.14306752122916,University Area,Friday,Evening,Winter,Rainy,0.9472606217749676,3,1,20,-1
673,Homicide,2023-07-14 03:51:00,28.532093498264658,77.32022363699663,Mall,Friday,Night,Summer,Rainy,0.5949982546011423,3,0,3,10
674,Drug Offense,2024-01-24 13:56:00,28.7098045558281,77.15708103191848,Suburb B,Wednesday,Afternoon,Fall,Cloudy,0.6717221416470049,4,0,13,-1
675,Fraud,2024-03-30 23:28:00,28.664158730795865,77.47898553324123,University Area,Saturday,Evening,Fall,Rainy,0.8067463859259898,4,1,23,3
676,Assault,2024-03-02 10:11:00,28.89295144676344,77.01671178621775,Suburb B,Saturday,Morning,Spring,Clear,0.5478431036529532,3,0,10,-1
677,Theft,2024-10-13 22:31:00,28.54481556086722,77.28989642191648,Suburb A,Sunday,Evening,Spring,Foggy,0.6772839105580755,2,0,22,-1
678,Robbery,2024-01-23 16:17:00,28.659142239618298,77.08325177352475,Suburb B,Tuesday,Afternoon,Summer,Foggy,0.625556143409503,1,0,16,-1
679,Fraud,2022-06-19 23:27:00,28.887788173310145,77.35611010258857,Suburb A,Sunday,Evening,Summer,Snowy,0.9577583643583484,4,1,23,-1
680,Drug Offense,2022-06-11 13:38:00,28.846202850357592,77.08794514170933,Suburb A,Saturday,Afternoon,Fall,Foggy,0.9262553181446026,2,1,13,-1
681,Theft,2023-01-05 17:18:00,28.82682882837971,77.11769163094918,Train Station,Thursday,Afternoon,Summer,Clear,0.7899163706334319,4,1,17,-1
682,Assault,2023-10-20 03:05:00,28.603161130817977,77.24718540552288,Suburb B,Friday,Night,Winter,Foggy,0.7601731684357871,3,1,3,-1
683,Vandalism,2023-11-03 21:18:00,28.568355034956028,77.45741747499844,Park,Friday,Evening,Spring,Foggy,0.9653628972726986,2,1,21,-1
684,Fraud,2023-09-20 14:38:00,28.767457287969773,77.10585718607399,Suburb A,Wednesday,Afternoon,Fall,Clear,0.9662138914894076,5,1,14,-1
685,Assault,2024-05-22 05:44:00,28.87175039565104,77.07212001055905,Train Station,Wednesday,Night,Fall,Cloudy,0.9846650626758302,1,1,5,-1
686,Theft,2024-06-28 11:28:00,28.72270515720557,77.37948841592701,Suburb B,Friday,Morning,Winter,Foggy,0.5626894420540938,1,0,11,-1
687,Burglary,2022-03-28 23:55:00,28.72864507578796,77.25030976616696,Mall,Monday,Evening,Summer,Snowy,0.5802789053815851,4,0,23,30
688,Fraud,2023-12-24 19:27:00,28.611991637464115,77.45589255619089,Train Station,Sunday,Evening,Summer,Foggy,0.8383683493399433,1,1,19,-1
689,Robbery,2023-07-17 20:50:00,28.80779717327677,77.07330727857992,Mall,Monday,Evening,Spring,Foggy,0.7707172383049224,5,1,20,-1
690,Homicide,2022-04-28 02:42:00,28.57481749942301,77.32296394651152,Suburb A,Thursday,Night,Winter,Clear,0.5092329524466179,2,0,2,-1
691,Theft,2024-04-11 11:32:00,28.629471694561698,77.11643957307591,University Area,Thursday,Morning,Fall,Clear,0.5309875179947596,2,0,11,-1
692,Robbery,2022-11-24 00:09:00,28.67017457544657,77.07838021432582,Commercial Hub,Thursday,Night,Winter,Snowy,0.9440401911294024,3,1,0,-1
693,Theft,2024-06-16 01:08:00,28.703044151473783,77.34171470757863,Suburb A,Sunday,Night,Fall,Rainy,0.9344353977696932,2,1,1,-1
694,Homicide,2022-05-18 07:49:00,28.59696389296603,77.29684230995437,Industrial Zone,Wednesday,Morning,Winter,Clear,0.6786354609980225,4,0,7,-1
695,Assault,2024-01-21 11:24:00,28.54593472989568,77.37741372918117,Industrial Zone,Sunday,Morning,Summer,Rainy,0.9455253084652672,5,1,11,-1
696,Robbery,2022-03-08 19:09:00,28.74424801697665,77.15473128822309,Park,Tuesday,Evening,Fall,Snowy,0.7968375371989509,3,1,19,-1
697,Robbery,2024-07-10 11:23:00,28.615452221296103,77.22398582819109,Train Station,Wednesday,Morning,Spring,Foggy,0.9029528235094508,4,1,11,-1
698,Theft,2024-06-28 02:36:00,28.732495288569044,77.20273583816521,Commercial Hub,Friday,Night,Winter,Foggy,0.7137155355801071,4,0,2,-1
699,Fraud,2022-10-09 16:23:00,28.56174508610968,77.49204473198326,Mall,Sunday,Afternoon,Summer,Rainy,0.5566991636724543,4,0,16,-1
700,Drug Offense,2024-03-26 10:41:00,28.692456040741927,77.1461244783697,Downtown,Tuesday,Morning,Fall,Snowy,0.7168635313230081,1,0,10,-1
701,Homicide,2023-07-25 07:07:00,28.713035773020632,77.14740861917339,Industrial Zone,Tuesday,Morning,Summer,Snowy,0.7286498989984489,4,0,7,-1
702,Fraud,2022-02-23 23:11:00,28.52072941472897,77.17727410441431,Commercial Hub,Wednesday,Evening,Winter,Clear,0.7754720969203015,1,1,23,-1
703,Homicide,2024-10-19 16:24:00,28.634641711277567,77.28229704064516,Park,Saturday,Afternoon,Spring,Rainy,0.552791356452214,2,0,16,-1
704,Theft,2022-08-30 08:49:00,28.55376587077559,77.12616137213188,Suburb B,Tuesday,Morning,Spring,Clear,0.9957009315248058,1,1,8,-1
705,Assault,2023-06-18 22:28:00,28.525349988189102,77.45764497018963,Commercial Hub,Sunday,Evening,Winter,Rainy,0.6220684104034532,4,0,22,-1
706,Fraud,2023-03-16 19:18:00,28.895984092955977,77.13284278243313,Suburb B,Thursday,Evening,Fall,Clear,0.5992762017685465,5,0,19,-1
707,Burglary,2024-10-02 06:07:00,28.62894153798989,77.4479078657801,Train Station,Wednesday,Morning,Summer,Clear,0.7634014594279683,5,1,6,-1
708,Drug Offense,2022-10-05 02:28:00,28.82394977834185,77.05173753182329,Suburb B,Wednesday,Night,Summer,Snowy,0.7686040896974443,2,1,2,-1
709,Homicide,2022-12-20 22:28:00,28.601856261905507,77.32828135119982,Train Station,Tuesday,Evening,Fall,Snowy,0.7199103689166222,4,0,22,-1
710,Vandalism,2022-06-29 21:54:00,28.77260108888957,77.45349275921912,Suburb A,Wednesday,Evening,Winter,Foggy,0.8859460731626272,1,1,21,-1
711,Assault,2023-10-17 21:22:00,28.80409114395588,77.08437471919912,Train Station,Tuesday,Evening,Summer,Foggy,0.7583272003643013,5,1,21,-1
712,Assault,2022-05-13 17:34:00,28.73825549624313,77.48416348004963,Mall,Friday,Afternoon,Summer,Snowy,0.8048477275724921,3,1,17,-1
713,Vandalism,2023-08-18 09:54:00,28.688630475420062,77.22644168020776,Commercial Hub,Friday,Morning,Winter,Snowy,0.8618731927038927,4,1,9,-1
714,Vandalism,2022-11-19 22:45:00,28.664736365658907,77.47285755422051,University Area,Saturday,Evening,Summer,Clear,0.5125125507819333,4,0,22,3
715,Fraud,2022-12-23 11:32:00,28.6395473066172,77.33841002181502,Suburb B,Friday,Morning,Fall,Foggy,0.7853220912725224,3,1,11,-1
716,Theft,2023-04-05 03:12:00,28.87181165769913,77.15079343493677,Commercial Hub,Wednesday,Night,Fall,Snowy,0.9420972356141846,5,1,3,-1
717,Theft,2022-10-12 07:50:00,28.83224776311509,77.09415126245855,Commercial Hub,Wednesday,Morning,Winter,Rainy,0.508694371462717,3,0,7,-1
718,Burglary,2024-10-08 00:23:00,28.886010764266604,77.15186752311254,Suburb B,Tuesday,Night,Winter,Rainy,0.7025910519004805,2,0,0,-1
719,Drug Offense,2024-01-26 14:51:00,28.549718889394217,77.04650870463134,Park,Friday,Afternoon,Fall,Foggy,0.9631137251029148,1,1,14,-1
720,Homicide,2022-09-23 19:56:00,28.79234699008145,77.07193398317166,University Area,Friday,Evening,Winter,Rainy,0.676577201141269,1,0,19,-1
721,Theft,2022-06-26 02:19:00,28.87533618272841,77.05233022017325,Suburb B,Sunday,Night,Fall,Clear,0.7293644121001204,5,0,2,-1
722,Robbery,2024-03-26 22:46:00,28.572493226466264,77.21147177187078,Downtown,Tuesday,Evening,Fall,Foggy,0.9907706965221564,3,1,22,-1
723,Burglary,2024-09-07 16:26:00,28.526598506946712,77.3977891881288,Downtown,Saturday,Afternoon,Fall,Snowy,0.599661929475287,4,0,16,-1
724,Burglary,2024-04-18 18:04:00,28.796448259716023,77.07069177710817,Suburb A,Thursday,Evening,Summer,Rainy,0.532627594562503,4,0,18,-1
725,Assault,2022-09-14 10:41:00,28.729789245271963,77.06516021658616,Commercial Hub,Wednesday,Morning,Winter,Clear,0.929711295430652,4,1,10,-1
726,Assault,2022-06-01 14:29:00,28.83673151070331,77.32171447475866,Train Station,Wednesday,Afternoon,Summer,Snowy,0.9342326706061844,2,1,14,-1
727,Drug Offense,2024-11-25 11:08:00,28.555908950650515,77.09859149098403,Downtown,Monday,Morning,Winter,Cloudy,0.7360389173400066,2,0,11,-1
728,Fraud,2023-01-08 04:27:00,28.818106924743955,77.0488050190545,Downtown,Sunday,Night,Spring,Clear,0.7571035872386431,4,1,4,-1
729,Robbery,2024-10-26 01:53:00,28.580650928019097,77.0834242891028,Industrial Zone,Saturday,Night,Summer,Rainy,0.917903184808918,5,1,1,-1
730,Vandalism,2022-09-12 16:09:00,28.56546237714628,77.46186569793839,University Area,Monday,Afternoon,Summer,Clear,0.8692797490578976,2,1,16,-1
731,Vandalism,2023-09-15 05:10:00,28.5657063191724,77.41073562638809,Mall,Friday,Night,Summer,Cloudy,0.6325745011085053,2,0,5,-1
732,Drug Offense,2023-10-23 22:14:00,28.82582988809256,77.17703228117755,Downtown,Monday,Evening,Spring,Cloudy,0.5084466775357592,1,0,22,-1
733,Burglary,2023-12-10 16:57:00,28.76607888827848,77.32791038366369,Commercial Hub,Sunday,Afternoon,Winter,Clear,0.7398500812667729,1,0,16,-1
734,Drug Offense,2023-08-05 02:16:00,28.709226169907648,77.26863783683402,Mall,Saturday,Night,Spring,Snowy,0.9294561630478206,5,1,2,-1
735,Vandalism,2023-02-07 20:35:00,28.6435321936494,77.33856213174128,Park,Tuesday,Evening,Winter,Snowy,0.9479173383450812,2,1,20,-1
736,Burglary,2023-07-17 04:40:00,28.85088021632524,77.34133557623137,Train Station,Monday,Night,Winter,Cloudy,0.9781130985380768,2,1,4,-1
737,Vandalism,2023-09-13 19:34:00,28.65697804296905,77.31436700753,Suburb A,Wednesday,Evening,Winter,Foggy,0.9397816188063906,3,1,19,-1
738,Fraud,2022-07-11 16:41:00,28.826639775788628,77.13305068426865,Mall,Monday,Afternoon,Winter,Foggy,0.7900217776490492,5,1,16,-1
739,Assault,2022-12-12 18:37:00,28.675653963428086,77.01950321038142,Park,Monday,Evening,Winter,Snowy,0.7223027996180504,5,0,18,11
740,Assault,2022-11-12 05:42:00,28.650777771769963,77.22778339099506,Mall,Saturday,Night,Spring,Foggy,0.8874249232670495,3,1,5,-1
741,Burglary,2023-11-23 18:02:00,28.68507191426784,77.44548694234535,Mall,Thursday,Evening,Summer,Snowy,0.8699108171827983,3,1,18,-1
742,Drug Offense,2022-02-28 02:02:00,28.62055114966565,77.28474862925928,Mall,Monday,Night,Spring,Rainy,0.7690717150407271,1,1,2,-1
743,Vandalism,2023-06-27 20:13:00,28.7990437520705,77.41619552085095,Suburb B,Tuesday,Evening,Summer,Snowy,0.5436636862792346,5,0,20,-1
744,Theft,2024-05-03 19:40:00,28.70108815603699,77.49581217148061,Train Station,Friday,Evening,Summer,Rainy,0.9630406733934592,5,1,19,-1
745,Fraud,2022-03-04 15:56:00,28.59288507805873,77.08180810206913,Downtown,Friday,Afternoon,Fall,Cloudy,0.7278012687508311,3,0,15,-1
746,Vandalism,2023-08-17 20:19:00,28.859829829309827,77.34588881957099,Mall,Thursday,Evening,Summer,Foggy,0.6816668909581322,4,0,20,-1
747,Homicide,2024-09-16 07:51:00,28.653556488549285,77.33714678685001,Mall,Monday,Morning,Spring,Cloudy,0.8147836975843858,4,1,7,-1
748,Theft,2024-04-11 09:29:00,28.717421144445595,77.48997772367913,Suburb B,Thursday,Morning,Fall,Clear,0.8369189805834885,1,1,9,-1
749,Fraud,2022-05-30 22:03:00,28.86258884438582,77.4928003669764,Commercial Hub,Monday,Evening,Winter,Clear,0.6053439585151508,4,0,22,-1
750,Fraud,2022-11-20 14:26:00,28.7496951983656,77.34333930586206,Park,Sunday,Afternoon,Winter,Cloudy,0.918469422404978,4,1,14,-1
751,Assault,2024-09-18 14:13:00,28.546759216283345,77.1218073959911,University Area,Wednesday,Afternoon,Summer,Snowy,0.644968546831189,4,0,14,-1
752,Burglary,2023-11-28 19:09:00,28.875932849445388,77.3992779190653,Mall,Tuesday,Evening,Winter,Snowy,0.5933419629571584,2,0,19,-1
753,Vandalism,2023-10-03 22:20:00,28.75108322122857,77.05351456710552,Suburb B,Tuesday,Evening,Winter,Foggy,0.7031999264272487,1,0,22,-1
754,Fraud,2023-12-09 12:08:00,28.63396224586284,77.39034965208582,Train Station,Saturday,Afternoon,Fall,Cloudy,0.8652800404487326,3,1,12,-1
755,Vandalism,2024-01-29 16:35:00,28.55570882906536,77.45509806207235,University Area,Monday,Afternoon,Spring,Clear,0.9827290892199017,4,1,16,-1
756,Fraud,2022-08-06 10:15:00,28.81761007570812,77.19141669738421,Commercial Hub,Saturday,Morning,Winter,Cloudy,0.9046406321857166,2,1,10,-1
757,Drug Offense,2024-08-13 03:17:00,28.748029102371405,77.31531764749154,Industrial Zone,Tuesday,Night,Winter,Cloudy,0.970174188835096,4,1,3,-1
758,Robbery,2024-07-09 07:09:00,28.713384436790527,77.21507136604842,Commercial Hub,Tuesday,Morning,Spring,Foggy,0.5703029020382634,2,0,7,-1
759,Assault,2022-07-18 01:18:00,28.85755703322038,77.21888252749406,Industrial Zone,Monday,Night,Fall,Snowy,0.5355883994318384,1,0,1,-1
760,Burglary,2024-02-26 19:26:00,28.81543888448981,77.15518544455406,Suburb B,Monday,Evening,Fall,Clear,0.7788523809533356,4,1,19,-1
761,Theft,2023-05-24 05:52:00,28.5606699518931,77.38106481022517,Train Station,Wednesday,Night,Winter,Foggy,0.6451487415220172,2,0,5,-1
762,Theft,2023-11-02 18:46:00,28.62468882711822,77.46808828208326,University Area,Thursday,Evening,Summer,Clear,0.9140274864846364,5,1,18,-1
763,Drug Offense,2023-10-03 06:48:00,28.599395655925782,77.47037542961723,Industrial Zone,Tuesday,Morning,Spring,Clear,0.835993935701163,5,1,6,-1
764,Homicide,2022-11-23 15:32:00,28.79757851702907,77.08739064243747,Mall,Wednesday,Afternoon,Fall,Snowy,0.9853640819928972,2,1,15,-1
765,Assault,2024-08-14 15:56:00,28.51341297389431,77.43737182482829,Downtown,Wednesday,Afternoon,Winter,Snowy,0.627396177865652,4,0,15,-1
766,Fraud,2023-09-24 15:01:00,28.727955873948527,77.36871572071357,Downtown,Sunday,Afternoon,Fall,Foggy,0.7428920571776162,4,0,15,-1
767,Assault,2022-07-04 12:32:00,28.804983474296275,77.12641870034514,Mall,Monday,Afternoon,Winter,Rainy,0.7506202387126766,1,1,12,-1
768,Burglary,2024-07-25 07:13:00,28.850706254704697,77.03364230646076,Train Station,Thursday,Morning,Spring,Foggy,0.6195883974286881,1,0,7,-1
769,Robbery,2023-12-24 01:03:00,28.63683269948636,77.13399863344219,Suburb A,Sunday,Night,Summer,Foggy,0.7950466997440039,3,1,1,-1
770,Theft,2023-07-31 15:38:00,28.828502921868804,77.45610411839077,Commercial Hub,Monday,Afternoon,Spring,Rainy,0.7216429930396198,1,0,15,-1
771,Vandalism,2024-08-21 09:34:00,28.544252694782084,77.31658933744788,Industrial Zone,Wednesday,Morning,Fall,Clear,0.7233607779949368,4,0,9,-1
772,Theft,2022-01-17 03:27:00,28.838580916693807,77.36052733044893,Downtown,Monday,Night,Fall,Cloudy,0.6813683239862418,3,0,3,-1
773,Homicide,2022-10-02 08:46:00,28.5509954649328,77.12857617555454,Mall,Sunday,Morning,Fall,Rainy,0.5084646762127676,1,0,8,-1
774,Homicide,2024-01-20 12:23:00,28.658914916224145,77.35969407778741,University Area,Saturday,Afternoon,Summer,Cloudy,0.7610476184573944,2,1,12,-1
775,Homicide,2022-04-03 12:03:00,28.81891814631182,77.01406075313896,University Area,Sunday,Afternoon,Spring,Clear,0.6676239178501655,5,0,12,23
776,Homicide,2023-02-03 11:35:00,28.55996697093951,77.18766067288651,Industrial Zone,Friday,Morning,Winter,Rainy,0.5006599344921648,1,0,11,-1
777,Burglary,2023-08-15 02:24:00,28.591700558093056,77.31337667427117,Suburb A,Tuesday,Night,Spring,Snowy,0.653971853830966,1,0,2,-1
778,Fraud,2024-10-29 14:48:00,28.788901027357227,77.07304828277066,Park,Tuesday,Afternoon,Spring,Foggy,0.6393141665448785,2,0,14,-1
779,Assault,2023-07-27 19:43:00,28.78801461461843,77.41150178722347,Park,Thursday,Evening,Summer,Rainy,0.6967240766118179,4,0,19,-1
780,Theft,2022-09-01 04:06:00,28.75645905315412,77.11751564940596,Suburb B,Thursday,Night,Spring,Rainy,0.5659259948216985,2,0,4,2
781,Homicide,2024-03-17 11:50:00,28.77757937778684,77.32614055640923,Train Station,Sunday,Morning,Fall,Clear,0.7538419123175422,1,1,11,-1
782,Theft,2023-11-26 17:23:00,28.71708977733904,77.20259857128767,Train Station,Sunday,Afternoon,Summer,Snowy,0.846220176259065,4,1,17,-1
783,Homicide,2022-10-23 06:38:00,28.60071962356278,77.29802179773883,Commercial Hub,Sunday,Morning,Fall,Rainy,0.8150927845272862,3,1,6,-1
784,Vandalism,2024-11-08 12:32:00,28.638278397401567,77.05372527631445,Commercial Hub,Friday,Afternoon,Fall,Snowy,0.9018774737845954,1,1,12,-1
785,Assault,2022-03-24 01:02:00,28.57263908672057,77.0084563999608,Park,Thursday,Night,Spring,Cloudy,0.7260041439935405,2,0,1,-1
786,Vandalism,2022-10-08 22:21:00,28.86338022453345,77.45478221369015,Industrial Zone,Saturday,Evening,Winter,Rainy,0.7595458651698641,3,1,22,-1
787,Vandalism,2024-08-28 16:29:00,28.73335671790645,77.1348150043836,Downtown,Wednesday,Afternoon,Spring,Snowy,0.9052009704294915,5,1,16,-1
788,Homicide,2022-11-02 19:57:00,28.66034056670545,77.40983850139023,Downtown,Wednesday,Evening,Winter,Foggy,0.7138505854096193,3,0,19,-1
789,Robbery,2024-11-21 04:20:00,28.684802321457653,77.4996751502361,Mall,Thursday,Night,Summer,Clear,0.8507996749497985,2,1,4,-1
790,Fraud,2023-10-15 05:25:00,28.878913335844725,77.10571562899946,Industrial Zone,Sunday,Night,Summer,Snowy,0.7173011843589959,3,0,5,-1
791,Theft,2023-09-05 18:21:00,28.561340561246432,77.13258537059168,Downtown,Tuesday,Evening,Summer,Clear,0.7088680972557813,2,0,18,-1
792,Robbery,2024-11-04 16:34:00,28.73449193280672,77.33142989381733,Suburb A,Monday,Afternoon,Fall,Rainy,0.8801028122645802,1,1,16,-1
793,Drug Offense,2024-09-30 22:36:00,28.702355471553787,77.48272431730031,Train Station,Monday,Evening,Fall,Rainy,0.5874184577331056,4,0,22,-1
794,Assault,2023-09-06 15:52:00,28.74458169417386,77.45790717409537,Suburb A,Wednesday,Afternoon,Summer,Cloudy,0.6692929859707868,5,0,15,-1
795,Robbery,2022-02-04 11:21:00,28.507244073528337,77.25143776003279,Downtown,Friday,Morning,Spring,Clear,0.6120861383734508,4,0,11,-1
796,Fraud,2022-08-13 13:37:00,28.84884956357766,77.39755514126337,Mall,Saturday,Afternoon,Fall,Foggy,0.6795549714837985,4,0,13,-1
797,Drug Offense,2023-09-23 23:55:00,28.872847312993443,77.06787292654995,Commercial Hub,Saturday,Evening,Fall,Foggy,0.615187411183012,4,0,23,-1
798,Fraud,2022-02-24 19:30:00,28.72605327343568,77.488719092102,Industrial Zone,Thursday,Evening,Spring,Snowy,0.7897028155433273,2,1,19,-1
799,Robbery,2023-06-28 20:50:00,28.77866032955076,77.482176617018,Industrial Zone,Wednesday,Evening,Fall,Foggy,0.8990854013089227,2,1,20,-1
800,Homicide,2023-04-12 23:03:00,28.86899975247092,77.08186447893958,Downtown,Wednesday,Evening,Spring,Clear,0.8933065306089509,5,1,23,-1
801,Homicide,2024-09-10 05:33:00,28.78289545372536,77.14971156240155,Suburb B,Tuesday,Night,Winter,Rainy,0.6822504822743962,2,0,5,-1
802,Fraud,2024-02-18 04:52:00,28.561015617165705,77.05007749875338,Downtown,Sunday,Night,Spring,Clear,0.9943802029471308,2,1,4,-1
803,Robbery,2023-05-12 01:36:00,28.730515344066724,77.1358587994491,Commercial Hub,Friday,Night,Winter,Clear,0.7969271823529004,2,1,1,-1
804,Burglary,2022-08-14 06:01:00,28.74268601855314,77.4079778947076,Commercial Hub,Sunday,Morning,Fall,Rainy,0.6997001508891474,2,0,6,8
805,Burglary,2024-06-22 10:26:00,28.669652268520952,77.18915780358263,Mall,Saturday,Morning,Winter,Clear,0.9177696396207128,1,1,10,-1
806,Fraud,2022-11-07 13:44:00,28.794577694249888,77.04419848357338,Park,Monday,Afternoon,Spring,Foggy,0.8649370063213204,5,1,13,-1
807,Burglary,2023-02-22 13:32:00,28.873746805907604,77.17111276238946,Commercial Hub,Wednesday,Afternoon,Winter,Snowy,0.8746376684120523,2,1,13,-1
808,Assault,2024-08-23 23:46:00,28.87022740516271,77.49069166712064,Commercial Hub,Friday,Evening,Summer,Snowy,0.5980696748669359,5,0,23,-1
809,Theft,2022-05-08 22:08:00,28.680335748561653,77.3148417976296,Train Station,Sunday,Evening,Spring,Clear,0.7341621536842775,3,0,22,-1
810,Drug Offense,2024-11-28 06:35:00,28.545295218336303,77.20808047320308,Suburb A,Thursday,Morning,Spring,Rainy,0.9309140654123014,1,1,6,-1
811,Homicide,2023-10-28 21:30:00,28.893936479584934,77.08326925674864,Train Station,Saturday,Evening,Winter,Cloudy,0.7520190038143786,2,1,21,-1
812,Assault,2024-12-12 12:20:00,28.835559234578373,77.49308839864185,Downtown,Thursday,Afternoon,Fall,Clear,0.8417263717105252,1,1,12,-1
813,Theft,2022-12-21 14:58:00,28.549865072481307,77.41042450463156,Commercial Hub,Wednesday,Afternoon,Fall,Clear,0.7939668665171322,1,1,14,-1
814,Burglary,2024-12-27 10:34:00,28.868336753046947,77.14073865122546,University Area,Friday,Morning,Spring,Cloudy,0.9211783938591912,3,1,10,-1
